video,session,Troupe,Day,Block,worm_regions,n_CSon_frames,n_CSoff_frames,KL,KL_per_feature,Areas_KL,Area_percentages_KL,Perimeters_KL,Area_perimeter_ratios_KL,Circularities_KL,Hull_areas_KL,Centroidxs_KL,Centroidys_KL,Angles_KL,Concavities_KL,PC1_KL,PC2_KL
2025_10_14_11_00_58_trial_1_TP_regions_773_527_1018_1484_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_11_00_58_trial_1_TP,,,,773_527_1018_1484,548,1233,1.685210758262674,"[0.04534699 0.03440401 0.0167457  0.09842375 0.02122028 0.08580884
 0.48934135 0.0594999  0.19221908 0.0870427  0.44739059 0.10776757]",0.04534698709053653,0.03440400800834564,0.01674569639627821,0.0984237497598901,0.021220277583806513,0.08580884441505132,0.4893413474296171,0.059499902920535086,0.19221908179363534,0.08704270282256177,0.44739058824123135,0.1077675718011849
2025_10_14_14_13_15_trial_1_TC_regions_1105_409_1358_1356_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_13_15_trial_1_TC,,,,1105_409_1358_1356,825,956,1.0473946419659605,"[0.08562407 0.08175818 0.03597754 0.09434824 0.46236933 0.02744601
 0.09409579 0.06772887 0.01065506 0.02276227 0.01353914 0.05109014]",0.08562406953217516,0.08175817503615757,0.03597754145560006,0.09434824019149002,0.4623693315345889,0.02744601139899605,0.09409579395664824,0.06772886979736592,0.01065505589518656,0.0227622708239279,0.013539139936531774,0.05109014240729226
2025_10_14_14_13_15_trial_1_TC_regions_1361_417_1589_1350_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_13_15_trial_1_TC,,,,1361_417_1589_1350,825,956,1.4457105362609708,"[0.10504622 0.10765324 0.00520004 0.06773184 0.14000843 0.01109272
 0.55224993 0.40327252 0.00199318 0.00607577 0.00624125 0.0391454 ]",0.1050462171269646,0.10765323775536872,0.005200039186398109,0.06773184419044143,0.14000843111812755,0.011092715982550572,0.552249932906083,0.40327251520718355,0.001993180882998935,0.00607577495043754,0.0062412514686304155,0.03914539548578644
2025_10_14_14_13_15_trial_1_TC_regions_159_443_387_1385_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_13_15_trial_1_TC,,,,159_443_387_1385,825,956,1.3789341183624764,"[0.00418936 0.0032551  0.24306634 0.1901351  0.32445403 0.05547996
 0.22704656 0.05163664 0.09949401 0.10109648 0.06885039 0.01023013]",0.004189360678381937,0.0032551029533425258,0.24306634217751677,0.19013510472963568,0.32445403295991637,0.055479964366881296,0.22704656456655248,0.0516366380272788,0.09949401338997355,0.10109647623798046,0.06885038993291603,0.010230128342100464
2025_10_14_14_13_15_trial_1_TC_regions_393_436_637_1361_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_13_15_trial_1_TC,,,,393_436_637_1361,825,956,5.16495939923252,"[0.17062562 0.21494292 0.94327503 0.55653511 1.49408335 0.23990578
 0.04856415 1.03829937 0.03372253 0.12708628 0.27117879 0.02674045]",0.17062562181375784,0.2149429218104686,0.9432750261195995,0.5565351116064974,1.494083353586594,0.23990578487538428,0.048564147322792794,1.0382993736082191,0.03372253166923944,0.1270862831272298,0.27117879139197787,0.0267404523007595
2025_10_14_14_13_15_trial_1_TC_regions_611_428_871_1374_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_13_15_trial_1_TC,,,,611_428_871_1374,825,956,0.3554684483752041,"[0.08028588 0.06872676 0.0100691  0.05456744 0.01402737 0.01091522
 0.05219881 0.0323786  0.01123456 0.00212089 0.00634859 0.01259522]",0.08028588249323154,0.06872676117220433,0.010069096771104125,0.054567436374880485,0.014027371566108893,0.010915223606547286,0.05219880858526882,0.03237859772528051,0.011234559020731338,0.0021208921064508335,0.006348594195729973,0.012595224757665946
2025_10_14_14_13_15_trial_1_TC_regions_879_420_1103_1364_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_13_15_trial_1_TC,,,,879_420_1103_1364,825,956,3.0016204289492987,"[0.10191442 0.06046121 0.1276318  1.16537911 0.97717589 0.02595023
 0.08905309 0.03549129 0.3270328  0.00955651 0.05671933 0.02525476]",0.10191441574656945,0.06046121145976491,0.12763179874202202,1.165379110167549,0.9771758868122169,0.02595023424249643,0.0890530879694269,0.03549128687164527,0.32703279732345125,0.009556509235020827,0.056719328878058195,0.02525476150107764
2025_10_14_14_25_09_trial_1_TC_regions_1198_417_1451_1374_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_25_09_trial_1_TC,,,,1198_417_1451_1374,825,956,2.0438442718880157,"[0.02611871 0.02608869 0.03629275 0.04706272 0.04450504 0.02754926
 0.23095922 1.09038961 0.17418299 0.11164126 0.2278139  0.00124012]",0.026118714982808156,0.02608868628781702,0.0362927499921627,0.04706272229608355,0.04450504464072724,0.027549259560566863,0.23095922091915644,1.0903896128044177,0.1741829890578227,0.11164125553455384,0.22781389872817814,0.0012401170837214037
2025_10_14_14_25_09_trial_1_TC_regions_1456_412_1677_1358_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_25_09_trial_1_TC,,,,1456_412_1677_1358,825,956,0.9078355860320382,"[0.03793334 0.03473589 0.01628852 0.13650695 0.10247495 0.02887611
 0.06171277 0.30099734 0.00693704 0.13306343 0.01918994 0.02911931]",0.03793333848766667,0.034735894352890595,0.01628852217796395,0.13650695093648313,0.1024749491340371,0.028876111492875056,0.06171276787221258,0.30099733681913154,0.006937035080489817,0.13306343222374317,0.01918993762743859,0.029119309827105977
2025_10_14_14_25_09_trial_1_TC_regions_262_414_491_1380_fullvideo_frame_split_FINAL_Feature_vector.npy,2025_10_14_14_25_09_trial_1_TC,,,,262_414_491_1380,825,956,1.3490620318854898,"[0.19011079 0.17177419 0.00653009 0.30950774 0.01835471 0.11257602
 0.04125244 0.29667573 0.04484512 0.14602542 0.01045466 0.00095512]",0.1901107881511872,0.17177418728293992,0.006530093266546189,0.30950774068679676,0.01835470997556543,0.11257602461561356,0.04125243915536014,0.29667573156140836,0.04484511856000728,0.14602542451562306,0.010454657977433057,0.0009551161370088268
