Run_Date,Start_Time,Run_Name,Species,Group,Troupe,Block,Day,Block_Type,Data_Folder,Last_fed,No. worms,Voltage (V),Current (A),Trough No.,Worm Runner,PP?,Scored?,BDTL?,usable?,BFFs,BFF TF,Notes,Notes from rewatching.,,,,,,,,
20250402,12:55,SM day X+1 block 1,SM,CC,CSdimuvUSshock,1,,CC,2025_04_02_12_55_28_trial_1_CC,,6,,,,ZK,,,,,,,,,,,,,,,,
20250402,14:06,SM day X+1 block 2,SM,CC,CSdimuvUSshock,2,,CC,2025_04_02_14_06_58_trial_1_CC,,6,,,,ZK,,,,,,,Worms shifted around before starting; individual tracking between this block and the last not possible.,,,,,,,,,
20250403,10:27,GD day x+2 block 1,GD,CC,CSdimuvUSshock,1,,CC,2025_04_03_10_27_46_trial_1_CC,,5,,,,ZK,,,,,,,Acclim for 20 mins before start (20 rather than 10 bc no slime crew),,,,,,,,,
20250403,11:29,GD day x+2 block 2,GD,CC,CSdimuvUSshock,2,,CC,2025_04_03_11_29_00_trial_1_CC,,5,,,,ZK,,,,,,,,,,,,,,,,
20250403,12:46,SM day x+2 block 1,SM,CC,CSdimuvUSshock,1,,CC,2025_04_03_12_46_49_trial_1_CC,,6,,,,ZK,,,,,,,,,,,,,,,,
20250403,13:48,SM day x+2 block 2,SM,CC,CSdimuvUSshock,2,,CC,2025_04_03_13_48_37_trial_1_CC,,6,,,,ZK,,,,,,,,,,,,,,,,
20250403,20:11,GD-Spring no-Montjuic Day 1 Block 1,GD-S,CC,CSdimuvUSshock,1,1,CC,2025_04_03_20_11_45_trial_1_CC,20250401,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,"Worms raised in Carolina Spring Water since 20250214. Acclim 20 min before start (no slime crew). 2 min ITI, 25 tri.",,,,,,,,,
20250403,21:37,GD-Spring no-Montjuic Day 1 Block 2,GD-S,CC,CSdimuvUSshock,2,1,CC,2025_04_03_21_37_23_trial_1_CC,20250401,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,"Upon return, dispel worms from hidey holes gently and return to lanes. ~20 min acclim, then run. 2 min ITI, 25 tri. They really seem to become quiescent quite quickly compared to older runs.",,,,,,,,,
20250404,12:04,GD-Spring no-Montjuic Day 2 Block 1,GD-S,CC,CSdimuvUSshock,1,1,CC,2025_04_04_12_04_28_trial_1_CC,20250401,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,,,,,,,,,,
20250404,13:44,GD-Spring no-Montjuic Day 2 Block 2,GD-S,CC,CSdimuvUSshock,2,1,CC,2025_04_04_13_44_55_trial_1_CC,20250401,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,Something insane happens with the frames around Fr 1235 which obscures data :(,,,,,,,,,
20250404,15:07,GD day x+3 block 1,GD,CC,CSdimuvUSshock,1,x+3,CC,2025_04_04_15_07_00_trial_1_CC,,5,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,Same as usual.,,,,,,,,,
20250404,18:56,SM day x+3 block 1,SM,CC,CSdimuvUSshock,1,x+3,CC,2025_04_04_18_56_56_trial_1_CC,,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,Same as usual.,,,,,,,,,
20250407,11:07,GD-Spring no-Montjuic Day 3 Block 1,GD-S,CC,CSdimuvUSshock,1,3,CC,2025_04_07_11_07_21_trial_1_CC,20250401,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,N?,,,,20 min acclim since no sime crew. Rest is same as usual.,,,,,,,,,
20250407,12:10,GD-Spring no-Montjuic Day 3 Block 2,GD-S,CC,CSdimuvUSshock,2,3,CC,2025_04_07_12_10_33_trial_1_CC,20250401,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,N?,,,,"Fr 228, worm 3 has a crazy contraction to shock.",,,,,,,,,
20250407,14:46,"Charles River ""Tigrinas"" Day 1 Block 1",GT-Charles,CC,CSdimuvUSshock,1,1,CC,2025_04_07_14_46_44_trial_1_CC,20250404,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,"These worms have very strong adhesion to the dishes, which is in accordance with the GT's we got from Levin lab. They also seem to gun for the corners with gumption, so they may need to be encouraged back to the center frequently (i.e. babysat during the blocks). Worm 3 does have a lesion on tail, near pharynx. Worm 5 disappears partway through.",,,,,,,,,
20250407,15:53,"Charles River ""Tigrinas"" Day 1 Block 2",GT-Charles,CC,CSdimuvUSshock,2,1,CC,2025_04_07_15_53_45_trial_1_CC,20250404,5,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,"3/5 worms had lesions/gouges after trials, probably as consequence of high rate of experiment encouragement. Use widened tip next time.",,,,,,,,,
20250408,11:16,"Charles River ""Tigrinas"" Day 2 Block 1",GT-Charles,CC,CSdimuvUSshock,1,2,CC,2025_04_08_11_16_05_trial_1_CC,20250404,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,"One worm recovered after yesterday's final block who was hiding under trough, so average p(CR) should lag until asymptote, i.e. let's be a little bit more patient with these worms. 25 tri, 2 min ITI. Shock reduced to 0.5 sec henceforth, light still 3 sec total, shock occurs at 2 sec. Worms prodded gently (as could be) with a paintbrush instead of harrassed with water jets to get them out of quiescence/corners.",,,,,,,,,
20250408,12:33,"Charles River ""Tigrinas"" Day 2 Block 2",GT-Charles,CC,CSdimuvUSshock,2,2,CC,2025_04_08_12_33_25_trial_1_CC,20250404,5,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,,,,,,,,,,
20250408,14:27,GD-Spring no-Montjuic Day 4 Block 1,GD-S,CC,CSdimuvUSshock,1,4,CC,2025_04_08_14_27_48_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,"20 min acclim, no slime crew, same as all the previous for this specific protocol. Shock duration reduced to 0.5 seconds as with the other runs today. Started at 2:22 but forgot electrodes, so they got 3 extinction trials WHOOPS, but corrected at 2:27.",,,,,,,,,
20250408,15:37,GD-Spring no-Montjuic Day 4 Block 2,GD-S,CC,CSdimuvUSshock,2,4,CC,2025_04_08_15_37_56_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,Same as usual.,,,,,,,,,
20250409,11:23,GD-Spring no-Montjuic Day 5 Block 1,GD-S,CC,CSdimuvUSshock,1,5,CC,2025_04_09_11_23_14_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,Frame offset issues botched the run data; troubleshooting.,,,,,,,,,
20250409,17:11,GD-Spring no-Montjuic Day 5 Block 2,GD-S,CC,CSdimuvUSshock,2,5,CC,2025_04_09_17_11_13_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",MCS,,,N,,,,Ran after troubleshooting camera issues.,,,,,,,,,
20250410,10:36,"Charles River ""Tigrinas"" Day 3 Block 1",GT-Charles,CC,CSdimuvUSshock,1,3,CC,2025_04_10_10_36_54_trial_1_CC,20250404,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,N,,,,"Note that these worms skipped a day due to troubleshooting, but it is still their second day. 20 min acclimination at 10:15 AM. Worm 4 in Fr 1388 does a conL, probably spurious.",,,,,,,,,
20250410,11:52,"Charles River ""Tigrinas"" Day 3 Block 2",GT-Charles,CC,CSdimuvUSshock,2,3,CC,2025_04_10_11_52_07_trial_1_CC,20250404,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,,,,,,,,,,
20250410,13:30,GD-Spring no-Montjuic Day 6 Block 1,GD-S,CC,CSdimuvUSshock,1,6,CC,2025_04_10_13_30_00_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,,,,,,,,,,
20250410,14:52,GD-Spring no-Montjuic Day 6 Block 2,GD-S,CC,CSdimuvUSshock,2,6,CC,2025_04_10_14_52_38_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,Fr 1257 worm 1 contracts to light.,,,,,,,,,
20250410,16:53,The Leech Day 1 Block 1,Leech,CC,CSdimuvUSshock,1,1,CC,2025_04_10_16_53_32_trial_1_CC,NA,1 leech,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,"The leech from the Charles River with usual paradigm. ITI 2 min, 25 tri. No learning yet...",,,,,,,,,
20250411,11:41,The Leech Day 2 Block 1,Leech,CC,CSdimuvUSshock,1,2,,2025_04_11_11_41_02_trial_1_CC,NA,1 leech,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,,,,,,,,,,
20250411,13:21,GD-Spring no-Montjuic Day 7 Block 1,GD-S,CC,CSdimuvUSshock,1,7,CC,2025_04_11_13_21_33_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,,,,,,,,,,
20250411,14:27,GD-Spring no-Montjuic Day 7 Block 2,GD-S,CC,CSdimuvUSshock,2,7,CC,2025_04_11_14_27_03_trial_1_CC,20250401,5,9.31,0.12,"Hybrid, long electrode rail",ZK,,,,,,,,,,,,,,,,
20250411,15:41,"Charles River ""Tigrinas"" Day 4 Block 1",GT-Charles,CC,CSdimuvUSshock,1,4,CC,2025_04_11_15_41_54_trial_1_CC,20250404,6,9.92,0.117,"Hybrid, long electrode rail",ZK,,,,,,,"Short acclim <10 min. One worm is bisected fully. One worm at end hiding under trough, recovered and floating in dish, may be dead.",,,,,,,,,
20250416,X,SM-L habituation,SM-L,LO,,1,1,LO,2025_04_16_10_32_06_trial_1_LO,,,,,New 12,MCS,,MCS,,,,,0.2s full exposure UV light pulse is the only stimulus. 30s ITI. 12 worms (SHORT first test trial),,,,,,,,,
20250416,,SM-L habituation,SM-L,LO,,1,1,LO,2025_04_16_10_40_20_trial_1_LO,,,,,New 12,MCS,,MCS,,,,,Full 25 trials,,,,,,,,,
20250416,,SM-L habituation,SM-L,LO,,2,1,LO,2025_04_16_11_13_10_trial_1_LO,,,,,New 12,MCS,,MCS,,,,,"10m break, then water dropped + shocked to dishab",,,,,,,,,
20250416,16:54,SM-L habituation (ph 1.1),SM-L,LO,,3,1,LO,2025_04_16_16_54_21_trial_1_LO,,,,,New 12,MCS,,X,,,,,Waited until the end of the day then ran two more (this being first),,,,,,,,,
20250416,17:32,SM-L habituation (ph 1.2),SM-L,LO,,4,1,LO,2025_04_16_17_32_32_trial_1_LO,,,,,New 12,MCS,,X,,,,,,,,,,,,,,
20250421,9:35,SM-L habituation (ph 2.1),SM-L,LO,HabUV-1,1,2,LO,2025_04_21_09_35_46_trial_1_LO,,,,,New 12,MCS,,,,,,,"Took calibration images the session before. The worms are the same as the habituation above but THESE well numbers are not the same because of mix-ups: 1, 9,10,11,12. The rest are L-R Front-Back the same. 10 dropped his tail and his tail is sitting in the well below. Let run in troughs to slime for 30min beforehand. 2 escaped or vanished during the slime period, so put in a worm from the colony.",,,,,,,,,
20250421,10:32,SM-L habituation (ph 2.2),SM-L,LO,HabUV-1,2,2,LO,2025_04_21_10_32_28_trial_1_LO,,,,,New 12,MCS,,,,,,,,,,,,,,,,
20250421,12:26,GD-1 UV Habituation Tr 1 Day 1 Block 1,GD-1,LO,1,1,1,LO,2025_04_21_12_26_45_trial_1_LO,,,,,,ZK,,,,,,,"High rest period after. 30 sec ITI, 0.2 s burst of UV.",,,,,,,,,
20250421,13:06,GD-1 UV Habituation Tr 1 Day 1 Block 2,GD-1,LO,1,2,1,LO,2025_04_21_13_06_06_trial_1_LO,,,,,,ZK,,,,,,,"30 sec ITI, 0.2s burst UV.",,,,,,,,,
20250421,16:51,SM-L habituation Tr 2 Day 1 Block 1 (ph 3.1),SM-L,LO,HabUV-3,1,1,LO,2025_04_21_16_51_47_trial_1_LO,20250414,12,NA,NA,,ZK,,X,,,,,"30 sec ITI, 0.2s burst of one unfiltered UV.",,,,,,,,,
20250421,17:16,SM-L habituation Tr 2 Day 1 Block 2 (ph 3.2),SM-L,LO,HabUV-3,2,1,LO,2025_04_21_17_16_34_trial_1_LO,20250414,12,NA,NA,,ZK,,X,,,,,"30 sec ITI, 0.2s burst of one unfiltered UV.",,,,,,,,,
202504022,9:23,SM-L habituation Tr1+2 Day 2 Block 1,SM-L,,,,,LO,2025_04_22_09_23_17_trial_1_LO,,,,,,,,,,,,,,,,,,,,,,
202504022,11:55,SM-L habituation Tr1+2 Day 2 Block 2,SM-L,,,,,LO,2025_04_22_11_55_45_trial_1_LO,,,,,,,,,,,,,,,,,,,,,,
202504022,9:04,SM-L habituation Tr1+2 Day 3 Block 1,SM-L,,,,,LO,2025_04_23_09_04_06_trial_1_LO,,,,,,,,,,,,,,,,,,,,,,
202504022,11:04,SM-L habituation Tr1+2 (sample of 12) Day 4 BLock 1,SM-L,,,,,LO,2025_04_24_11_04_14_trial_1_LO,,,,,,,,,,,,,,,,,,,,,,
...,...,...,...,...,...,...,...,...,...,,,,,,,,,,,,,,,,,,,,,,
20250602,15:18,Vis-UV Penultimate Block,SM,CC,Vis-UV-1,1,tbd,CC,2025_06_02_15_18_17_trial_1_CC,,6,NA,NA,Donuts,ZK,,,,,,,,,,,,,,,,
20250602,15:37,Vis-UV Final Block,SM,CC,Vis-UV-1,2,tbd,CC,2025_06_02_15_37_46_trial_1_CC,,6,NA,NA,Donuts,ZK,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tails 2 PC Calibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tails 2 PC BLock 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tails 2 PC BLock 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Michigan worms calibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Michigan worms block 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Michigan worms block 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tails 1 CC Calibration,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tails 1 CC BLock 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Tails 1 CC BLock 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250617,13:27,"""Tails 2"" PC 1",SM,PC,VisUV-PC,1,,PC,2025_06_17_13_27_03_trial_1_PC,,,,,,ZK,,,,,,,Calibration: 2025_06_17_13_06_07_trial_1_CC_calib,,,,,,,,,
20250617,13:44,"""Tails 2"" PC 2",SM,PC,VisUV-PC,2,,PC,2025_06_17_13_44_41_trial_1_PC,,,,,,ZK,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250625,18:12,GD James White-Shock CC Troupe 1 Block 1,GD-2,CC,James-1,1,1,CC,2025_06_25_18_12_21_trial_1_SC,20250624,6,12,NA,Olympic,ZK,,,,,,,"1 min ITI, 30 sec CS, 0.5 sec 12v shock. IR panel very hot. Indicator failed but shock delivered.",,,,,,,,,
20250626,10:57,GD James White-Shock CC Troupe 1 Block 2,GD-2,CC,James-1,2,1,CC,2025_06_26_10_57_10_trial_1_SC,20250624,6,12,NA,Olympic,ZK,,,,,,,"1 min ITI, 30 sec CS, 0.5 sec 12v shock. ",,,,,,,,,
20250626,11:30,GD James White-Shock CC Troupe 1 Block 3,GD-2,CC,James-1,2,1,CC,2025_06_26_11_30_32_trial_1_SC,20250624,6,12,NA,Olympic,ZK,,,,,,,,,,,,,,,,
20250630,14:34,GD Tasmania White-Shock CC Tr1 Block1,GD-2,CC,TS-test1,1,1,CC,2025_06_30_14_34_11_trial_1_TS,20250624,6,5,NA,Milled,ZK,,,,,,,"30 sec CS, 3 sec US shock, ITI 20 sec, 75 min acclim",,,,,,,,,
20250630,15:46,GD Tasmania White-Shock CC Tr1 Block2,GD-2,CC,TS-test1,2,1,CC,2025_06_30_15_46_36_trial_1_TS,20250624,6,5,NA,Milled,ZK,,,,,,,"30 sec CS, 3 sec US shock, ITI 20 sec. Heat seems an issue; worms dessicated by at least 4:41 PM, 5/6 dead",,,,,,,,,
,,"Tr 2 cuz Tr1 died, fix heat issue",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250702,14:05,GD Tasmania White-Shock CC Tr2 Block 1,GD-2,CC,TS-test2,1,1,CC,2025_07_02_14_05_18_trial_1_TS,20250701,6,5,,Milled,ZK,,,,,,,"60 sec ITI with James et al parameters (see above). 10 min acclim before that. Shock indic inactive, count frames",,,,,,,,,
20250702,14:35,GD Tasmania White-Shock CC Tr3 Block 1,GD-2,CC,TS-test3,1,1,CC,2025_07_02_14_35_24_trial_1_TS,20250701,6,5,,Milled,ZK,,,,,,,"Same as above, but accidentally ran with 25 trial default. Stopped after FOUR trials.",,,,,,,,,
20250702,18:11,GD Tasmania White-Shock CC Tr3 Block 2,GD-2,CC,TS-test2,2,1,CC,2025_07_02_18_11_44_trial_1_TS,20250701,6,5,,Milled,ZK,,,,,,,"10 min acclim, then same as above (3 trials). Did not clean trough after last set. Three trials but video kept going.",,,,,,,,,
20250702,18:40,GD Tasmania White-Shock CC Tr2 Block 2,GD-2,CC,TS-test3,2,1,CC,2025_07_02_18_40_11_trial_1_TS,20250701,6,5,,Milled,ZK,,,,,,,"10 min acclim, then same as above. DID clean trough after last set.",,,,,,,,,
20250703,,TS-tset2 died after being left in trough for too long,GD-2,CC,TS-test2,3,2,CC,,20250701,6,5,,Milled,ZK,,,,,,,,,,,,,,,,
20250703,13:29,GD Tasmania White-Shock CC Tr3 Block 3,GD-2,CC,TS-test3,3,2,CC,2025_07_03_13_29_15_trial_1_TS,20250701,6,5,,Milled,ZK,,,,,,,"3 trials, ITI 60, 30 sec light 3 sec shock, 5v, etc. Same as usual. 10 min rest.",,,,,,,,,
20250703,15:49,GD Tasmania White-Shock CC Tr3 Block 4,GD-2,CC,TS-test3,4,2,CC,2025_07_03_15_49_06_trial_1_TS,20250701,6,5,,Milled,ZK,,,,,,,,,,,,,,,,
,,Serious Tasmanian runs below:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250715,10:09,GD TC White-Shock CC Tr1 Block 1,GD-2,CC,TC-1,1,1,CC,2025_07_15_10_09_29_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,"According to TS protocol. 3 min rest, 30 CS 3 US, 30 5v s ITI, 3 trials. Some worms pretty small from starvation. Note that FTC off 0.3 ftc, 300.5 on.",,,,,,,,,
20250715,14:18,GD TC White-Shock CC Tr1 Block 2,GD-2,CC,TC-1,2,1,CC,2025_07_15_14_18_26_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,"Note with TC-1: worms kept in petri dish and individual data not available. With TC-2+, keep in well plates & maintain indiv?",,,,,,,,,
20250716,10:04,GD TC White-Shock CC Tr1 Block 3,GD-2,CC,TC-1,3,2,CC,2025_07_16_10_04_14_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,"""",,,,,,,,,
20250716,14:13,GD TC White-Shock CC Tr1 Block 4,GD-2,CC,TC-1,4,2,CC,2025_07_16_14_13_01_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,"""",,,,,,,,,
20250717,10:16,GD TC White-Shock CC Tr1 Block 5,GD-2,CC,TC-1,5,3,CC,2025_07_17_10_16_11_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,"""",,,,,,,,,
20250717,14:48,GD TC White-Shock CC Tr1 Block 6,GD-2,CC,TC-1,6,3,CC,2025_07_17_14_48_06_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,"""",,,,,,,,,
20250718,10:22,GD TC White-Shock CC Tr1 Block 7,GD-2,CC,TC-1,7,4,CC,2025_07_18_10_22_17_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,""". Tried to run ""test"" 3 min, but had issues with black frames in dat.bins, so just ran more training trials.",,,,,,,,,
20250718,14:22,GD TC White-Shock CC Tr1 Block 8,GD-2,CC,TC-1,8,4,CC,2025_07_18_14_22_00_trial_1_TC,20250701,6,5.02,NA,Milled,ZK,,X,,,,,"""",,,,,,,,,
,,Improved CS and US:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20250729,10:10,GD TC Blue-Shock CC Tr5-trapped Block 1,GD-2,CC,TC-5,1,1,CC,2025_07_29_10_10_33_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,"According to modified TS protocol. 3 min rest, 30 CS 3 US, 30 11.75v 30s ITI, 3 trials. Some worms pretty small from starvation. CS is 3 sheets blue cellophane over white stim panel in prev troupe.",,,,,,,,,
20250729,10:22,GD TC Blue-Shock CC Tr2 Block 1,GD-2,CC,TC-2,1,1,CC,2025_07_29_10_22_03_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,,,,,,,,,,
20250729,10:32,GD TC Blue-Shock CC Tr3 Block 1,GD-2,CC,TC-3,1,1,CC,2025_07_29_10_32_00_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,,,,,,,,,,
20250729,10:41,SM-S TC Blue-Shock CC Tr4 Block 1,SM-S,CC,TC-4,1,1,CC,2025_07_29_10_41_04_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,,,,,,,,,,
20250729,13:46,GD TC Blue-Shock CC Tr5-trapped Block 2,GD-2,CC,TC-5,2,1,CC,2025_07_29_13_46_05_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,,,,,,,,,,
20250729,13:55,GD TC Blue-Shock CC Tr2 Block 2,GD-2,CC,TC-2,2,1,CC,2025_07_29_13_55_19_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,,,,,,,,,,
20250729,14:08,GD TC Blue-Shock CC Tr3 Block 2,GD-2,CC,TC-3,2,1,CC,2025_07_29_14_08_07_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,"5 and 6 lane hopped before recording, identities now ambiguous.",,,,,,,,,
20250729,14:19,SM-S TC Blue-Shock CC Tr4 Block 2,SM-S,CC,TC-4,2,1,CC,2025_07_29_14_19_02_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,,,,,,,,,,
20250730,10:05,GD TC Blue-Shock CC Tr5-trapped Block 3,GD-2,CC,TC-5,3,2,CC,2025_07_30_10_05_58_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,,,,,,,,,,
20250730,10:17,GD TC Blue-Shock CC Tr2 Block 3,GD-2,CC,TC-2,3,2,CC,2025_07_30_10_17_02_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,,,,,,,,,,
20250730,10:33,GD TC Blue-Shock CC Tr3 Block 3,GD-2,CC,TC-3,3,2,CC,2025_07_30_10_33_39_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,,,,,,,,,,
20250730,12:09,SM-S TC Blue-Shock CC Tr4 Block 3,SM-S,CC,TC-4,3,2,CC,2025_07_30_12_09_36_trial_1_TC,20250721,6,11.75,NA,Olympic-A,ZK,,,,,,,Intended run forgot to clip electrode on; ran properly 83 minutes later. Old file is 2025_07_30_10_47_05_trial_1_TC,,,,,,,,,
20250730,14:28,GD TC Blue-Shock CC Tr5-trapped Block 4,GD-2,CC,TC-5,4,2,CC,2025_07_30_14_28_11_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,This series of blocks started a bit late cause I was soldering Milled-2.,,,,,,,,,
20250730,14:45,GD TC Blue-Shock CC Tr2 Block 4,GD-2,CC,TC-2,4,2,CC,2025_07_30_14_45_13_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,"Switched from Olympic-A to Milled-2 for Tr2,3,4. No indicator (add in later today/tomorrow morning). Accidentally started without electrodes, few seconds of blue shock before terminated.",,,,,,,,,
20250730,14:55,GD TC Blue-Shock CC Tr3 Block 4,GD-2,CC,TC-3,4,2,CC,2025_07_30_14_55_13_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,"Switched from Olympic-A to Milled-2 for Tr2,3,4. No indicator.",,,,,,,,,
20250730,15:09,SM-S TC Blue-Shock CC Tr4 Block 4,SM-S,CC,TC-4,4,2,CC,2025_07_30_15_09_06_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,"Switched from Olympic-A to Milled-2 for Tr2,3,4. No indicator. After trial 2, worm 6 pushed back into trough w paint brush.",,,,,,,,,
20250731,10:22,GD TC Blue-Shock CC Tr5-trapped Block 5,GD-2,CC,TC-5,5,3,CC,2025_07_31_10_22_50_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,"Construction/moving out in lab space caused loud noise, maybe vibrations for morning runs.",,,,,,,,,
20250731,10:41,GD TC Blue-Shock CC Tr2 Block 5,GD-2,CC,TC-2,5,3,CC,2025_07_31_10_41_11_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,"Construction/moving out in lab space caused loud noise, maybe vibrations for morning runs.",,,,,,,,,
20250731,10:53,GD TC Blue-Shock CC Tr3 Block 5,GD-2,CC,TC-3,5,3,CC,2025_07_31_10_53_00_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,"Construction/moving out in lab space caused loud noise, maybe vibrations for morning runs. 2 and 4 mixed up, could not track which from video, so individual data is questionable after this block for this troupe.",,,,,,,,,
20250731,11:12,SM-S TC Blue-Shock CC Tr4 Block 5,SM-S,CC,TC-4,5,3,CC,2025_07_31_11_12_19_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,"Construction/moving out in lab space caused loud noise, maybe vibrations for morning runs.",,,,,,,,,
20250731,14:11,GD TC Blue-Shock CC Tr5-trapped Block 6,GD-2,CC,TC-5,6,3,CC,2025_07_31_14_11_02_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,,,,,,,,,,
20250731,14:23,GD TC Blue-Shock CC Tr2 Block 6,GD-2,CC,TC-2,6,3,CC,2025_07_31_14_23_01_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250731,14:41,GD TC Blue-Shock CC Tr3 Block 6,GD-2,CC,TC-3,6,3,CC,2025_07_31_14_40_54_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,"Accidentally ran without electrodes again :( Old file, no electrodes: 2025_07_31_14_35_43_trial_1_TC",,,,,,,,,
20250731,14:51,SM-S TC Blue-Shock CC Tr4 Block 6,SM-S,CC,TC-4,6,3,CC,2025_07_31_14_51_01_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250801,9:47,GD TC Blue-Shock CC Tr5-trapped Block 7,GD-2,CC,TC-5,7,4,CC,2025_08_01_09_47_24_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,,,,,,,,,,
20250801,9:57,GD TC Blue-Shock CC Tr2 Block 7,GD-2,CC,TC-2,7,4,CC,2025_08_01_09_57_03_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250801,10:08,GD TC Blue-Shock CC Tr3 Block 7,GD-2,CC,TC-3,7,4,CC,2025_08_01_10_08_20_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250801,10:19,SM-S TC Blue-Shock CC Tr4 Block 7,SM-S,CC,TC-4,7,4,CC,2025_08_01_10_19_05_trial_1_TC,20250721,6,11.75,NA,Milled-2,ZK,,,,,,,,,,,,,,,,
20250801,14:07,GD TC Blue-Shock CC Tr5-trapped Block 8,GD-2,CC,TC-5,8,4,CC,2025_08_01_14_07_09_trial_1_TC,20250721,6,11.75,NA,Milled-1,ZK,,,,,,,,,,,,,,,,
